@RELATION METAFEATURES

@ATTRIBUTE openml_data_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Quartile3KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE Quartile2MutualInformation NUMERIC
@ATTRIBUTE Quartile2MeansOfNumericAtts NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NaiveBayesAUC NUMERIC
@ATTRIBUTE kNN1NKappa NUMERIC
@ATTRIBUTE REPTreeDepth1Kappa NUMERIC
@ATTRIBUTE RandomTreeDepth1AUC NUMERIC
@ATTRIBUTE RandomTreeDepth3Kappa NUMERIC
@ATTRIBUTE MinCardinalityOfNumericAttributes NUMERIC
@ATTRIBUTE MinCardinalityOfNominalAttributes NUMERIC
@ATTRIBUTE J48.0001.ErrRate NUMERIC
@ATTRIBUTE StdevCardinalityOfNumericAttributes NUMERIC
@ATTRIBUTE NaiveBayesKappa NUMERIC
@ATTRIBUTE MaxAttributeEntropy NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfSymbolicFeatures NUMERIC
@ATTRIBUTE J48.00001.ErrRate NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE Quartile3MutualInformation NUMERIC
@ATTRIBUTE PercentageOfSymbolicFeatures NUMERIC
@ATTRIBUTE StdvNominalAttDistinctValues NUMERIC
@ATTRIBUTE MeanCardinalityOfNominalAttributes NUMERIC
@ATTRIBUTE CfsSubsetEval_kNN1NKappa NUMERIC
@ATTRIBUTE MeanMutualInformation NUMERIC
@ATTRIBUTE MinorityClassPercentage NUMERIC
@ATTRIBUTE RandomTreeDepth2ErrRate NUMERIC
@ATTRIBUTE MaxCardinalityOfNominalAttributes NUMERIC
@ATTRIBUTE REPTreeDepth3AUC NUMERIC
@ATTRIBUTE MinMutualInformation NUMERIC
@ATTRIBUTE MaxMeansOfNumericAtts NUMERIC
@ATTRIBUTE MinSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE J48.001.ErrRate NUMERIC
@ATTRIBUTE Quartile1StdDevOfNumericAtts NUMERIC
@ATTRIBUTE CfsSubsetEval_DecisionStumpAUC NUMERIC
@ATTRIBUTE MaxStdDevOfNumericAtts NUMERIC
@ATTRIBUTE DefaultAccuracy NUMERIC
@ATTRIBUTE kNN1NAUC NUMERIC
@ATTRIBUTE CfsSubsetEval_DecisionStumpKappa NUMERIC
@ATTRIBUTE J48.001.AUC NUMERIC
@ATTRIBUTE RandomTreeDepth3ErrRate NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE CfsSubsetEval_DecisionStumpErrRate NUMERIC
@ATTRIBUTE MinMeansOfNumericAtts NUMERIC
@ATTRIBUTE NaiveBayesErrRate NUMERIC
@ATTRIBUTE REPTreeDepth2Kappa NUMERIC
@ATTRIBUTE MeanMeansOfNumericAtts NUMERIC
@ATTRIBUTE RandomTreeDepth2Kappa NUMERIC
@ATTRIBUTE CfsSubsetEval_kNN1NErrRate NUMERIC
@ATTRIBUTE J48.00001.Kappa NUMERIC
@ATTRIBUTE DecisionStumpKappa NUMERIC
@ATTRIBUTE MeanCardinalityOfNumericAttributes NUMERIC
@ATTRIBUTE AutoCorrelation NUMERIC
@ATTRIBUTE Quartile1MeansOfNumericAtts NUMERIC
@ATTRIBUTE Quartile1KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE RandomTreeDepth1ErrRate NUMERIC
@ATTRIBUTE REPTreeDepth1AUC NUMERIC
@ATTRIBUTE CfsSubsetEval_NaiveBayesErrRate NUMERIC
@ATTRIBUTE Quartile2SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE J48.00001.AUC NUMERIC
@ATTRIBUTE CardinalityAtThree NUMERIC
@ATTRIBUTE DecisionStumpAUC NUMERIC
@ATTRIBUTE CfsSubsetEval_NaiveBayesKappa NUMERIC
@ATTRIBUTE MinorityClassSize NUMERIC
@ATTRIBUTE J48.0001.Kappa NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE MinorityClassPerentage NUMERIC
@ATTRIBUTE MeanSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE J48.001.Kappa NUMERIC
@ATTRIBUTE MinNominalAttDistinctValues NUMERIC
@ATTRIBUTE DecisionStumpErrRate NUMERIC
@ATTRIBUTE REPTreeDepth3Kappa NUMERIC
@ATTRIBUTE REPTreeDepth1ErrRate NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE Quartile3StdDevOfNumericAtts NUMERIC
@ATTRIBUTE NumberOfBinaryFeatures NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfNumericFeatures NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE MinAttributeEntropy NUMERIC
@ATTRIBUTE CfsSubsetEval_kNN1NAUC NUMERIC
@ATTRIBUTE MeanNominalAttDistinctValues NUMERIC
@ATTRIBUTE Quartile2KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE EquivalentNumberOfAtts NUMERIC
@ATTRIBUTE Dimensionality NUMERIC
@ATTRIBUTE MaxSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE Quartile3SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE kNN1NErrRate NUMERIC
@ATTRIBUTE RandomTreeDepth1Kappa NUMERIC
@ATTRIBUTE MinStdDevOfNumericAtts NUMERIC
@ATTRIBUTE MeanKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE MaxNominalAttDistinctValues NUMERIC
@ATTRIBUTE Quartile2AttributeEntropy NUMERIC
@ATTRIBUTE CardinalityAtTwo NUMERIC
@ATTRIBUTE RandomTreeDepth2AUC NUMERIC
@ATTRIBUTE MinKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE MeanAttributeEntropy NUMERIC
@ATTRIBUTE CfsSubsetEval_NaiveBayesAUC NUMERIC
@ATTRIBUTE MaxMutualInformation NUMERIC
@ATTRIBUTE RandomTreeDepth3AUC NUMERIC
@ATTRIBUTE Quartile1SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE Quartile1AttributeEntropy NUMERIC
@ATTRIBUTE REPTreeDepth3ErrRate NUMERIC
@ATTRIBUTE PercentageOfBinaryFeatures NUMERIC
@ATTRIBUTE MeanStdDevOfNumericAtts NUMERIC
@ATTRIBUTE CardinalityAtFour NUMERIC
@ATTRIBUTE Quartile2StdDevOfNumericAtts NUMERIC
@ATTRIBUTE REPTreeDepth2AUC NUMERIC
@ATTRIBUTE J48.0001.AUC NUMERIC
@ATTRIBUTE REPTreeDepth2ErrRate NUMERIC
@ATTRIBUTE MajorityClassSize NUMERIC
@ATTRIBUTE MaxKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE Quartile3MeansOfNumericAtts NUMERIC
@ATTRIBUTE MaxCardinalityOfNumericAttributes NUMERIC
@ATTRIBUTE StdevCardinalityOfNominalAttributes NUMERIC
@ATTRIBUTE MajorityClassPercentage NUMERIC
@ATTRIBUTE NoiseToSignalRatio NUMERIC
@ATTRIBUTE Quartile1MutualInformation NUMERIC
@ATTRIBUTE Quartile3AttributeEntropy NUMERIC

@DATA
36,1,3.355416468770607,NaN,9.764679715302492,0.0,0.9707547334820061,0.9434343434343433,0.9191919191919191,0.9676767676767676,0.9353535353535352,1.0,7.0,0.046753246753246755,581.7971200417624,0.7696969696969697,NaN,20.0,1.0,0.046753246753246755,2.8073549220576046,NaN,5.0,-1.0,7.0,0.951010101010101,NaN,0.14285714285714285,0.05541125541125541,7.0,0.978708732345096,NaN,37287.531481481485,-1.9415550210543906,0.046753246753246755,2.347928748204373,0.9818610345883074,8728.998307250766,0.14285714285714285,0.9725899689536053,0.951010101010101,0.9769535178626088,0.05541125541125541,0.0,0.04199134199134199,-12.69086035930738,0.1974025974025974,0.9191919191919191,261.995341323901,0.9353535353535352,0.04199134199134199,0.9454545454545454,0.16515151515151513,670.0,0.14811606756171503,2.3671263345195728,-0.743778534651691,0.05541125541125541,0.978708732345096,0.04199134199134199,0.8195984446950708,0.9769535178626088,4.638994938E9,0.7749482924482924,0.951010101010101,330.0,0.9454545454545454,19.0,14.285714285714285,3.194587443677725,0.9454545454545454,-1.0,0.7155844155844155,0.9191919191919191,0.06926406926406926,0.0,33.3917258987651,0.0,0.0,95.0,7.0,NaN,0.9818610345883074,-1.0,0.6514758289626179,NaN,0.008658008658008658,67.40076687598162,2310.0,1.5698867451408878,0.048484848484848485,0.9353535353535352,0.0,89.98079383472707,-1.0,NaN,3649878.0,0.9676767676767676,-1.749178825753534,-1.0,0.9818610345883074,NaN,0.9676767676767676,0.03470312616264615,NaN,0.06926406926406926,0.0,143.853790834052,5.47401402684E12,6.061411926635341,0.978708732345096,0.9769535178626088,0.06926406926406926,330.0,4811.607389818061,51.00880109068277,1922.0,0.0,14.285714285714285,NaN,NaN,NaN
37,1,3.390182891871353,NaN,10.40307519020907,0.0,0.8082686567164178,0.2960315504067045,0.3517752123720321,0.6644477611940298,0.32719605630456744,17.0,2.0,0.2760416666666667,166.09958286693987,0.45812356979405044,NaN,9.0,1.0,0.2760416666666667,0.9331343166407831,NaN,11.11111111111111,-1.0,2.0,0.38164732240097077,NaN,0.3489583333333333,0.3072916666666667,2.0,0.7629141791044775,NaN,37287.531481481485,-1.9415550210543906,0.2760416666666667,2.4705613796239994,0.7186641791044776,8728.998307250766,0.6510416666666666,0.6434029850746269,0.38164732240097077,0.7074365671641791,0.3072916666666667,0.0,0.26953125,-12.69086035930738,0.24088541666666666,0.3517752123720321,253.728310842167,0.32719605630456744,0.26953125,0.38177399756986635,0.39105890922334524,156.75,0.5501955671447197,2.3940556399696113,-0.67772304267097,0.3072916666666667,0.7629141791044775,0.26953125,0.8195984446950708,0.7074365671641791,2.3848176E7,0.7111194029850746,0.38164732240097077,268.0,0.38177399756986635,8.0,34.89583333333333,3.0929981271113394,0.38177399756986635,-1.0,0.2721354166666667,0.3517752123720321,0.2825520833333333,0.0,32.942639682494224,1.0,0.0,88.88888888888889,2.0,NaN,0.7186641791044776,-1.0,0.6514758289626179,NaN,0.01171875,67.40076687598162,768.0,1.5698867451408878,0.3098958333333333,0.32719605630456744,0.0,86.65741265385324,-1.0,NaN,128216.0,0.6644477611940298,-1.749178825753534,-1.0,0.7186641791044776,NaN,0.6644477611940298,0.03470312616264615,NaN,0.2825520833333333,11.11111111111111,139.35397948705776,3.243351936E9,6.1840459082672234,0.7629141791044775,0.7074365671641791,0.2825520833333333,500.0,4811.607389818061,51.49711265497103,517.0,0.0,65.10416666666666,NaN,NaN,NaN
41,1,0.0,0.45996721558355,0.0,2337.0,0.9921587580230303,0.871344781387376,0.7052208643815201,0.9035959879652148,0.7960191985250715,null,2.0,0.12152269399707175,null,0.9019654903843212,2.6849389644492594,36.0,36.0,0.12152269399707175,3.83550798457672,0.71879499353135,100.0,1.0885191544386492,3.2777777777777777,0.8534752853145238,0.5108158897798274,0.01171303074670571,0.18594436310395315,19.0,0.9436075624852911,0.0468182939867,0.0,0.0,0.12152269399707175,0.0,0.9620422408823379,0.0,0.13469985358711567,0.9616161058225481,0.8534752853145238,0.9739047068470593,0.18594436310395315,9.504636408003904,0.13323572474377746,0.0,0.08931185944363104,0.7052208643815201,0.0,0.7960191985250715,0.13323572474377746,0.8663370421980624,0.19424522533539545,null,0.9457478005865103,0.0,0.0,0.18594436310395315,0.9436075624852911,0.13323572474377746,0.0,0.9739047068470593,532.0,0.8099631489104341,0.8534752853145238,8.0,0.8663370421980624,0.0,1.171303074670571,0.0,0.8663370421980624,2.0,0.7203513909224012,0.7052208643815201,0.26500732064421667,121.0,0.0,16.0,17.71595900439239,0.0,19.0,0.07262476248540556,0.9620422408823379,2.857142857142857,0.0,7.508591767241043,0.0527086383601757,0.0,683.0,0.0,0.1171303074670571,0.7960191985250715,0.0,0.0,7.0,0.9158362664344971,133.0,0.9035959879652148,0.0,0.9655890619117928,0.9620422408823379,1.28692474762189,0.9035959879652148,0.0,0.4629328593168401,0.26500732064421667,44.44444444444444,0.0,2128.0,0.0,0.9436075624852911,0.9739047068470593,0.26500732064421667,92.0,0.0,0.0,null,2.884551077834282,13.469985358711567,0.8902878340922058,0.26369905545327,1.408326420019514
43,1,7.973428849700271,NaN,11.903690265486723,0.0,0.93523126498161,0.775167746729542,0.7807805902062573,0.8911774993451567,0.781973609246172,38.0,2.0,0.08411214953271028,312.1644735092436,0.605321391923295,NaN,58.0,1.0,0.08411214953271028,0.9673602371807668,NaN,1.7241379310344827,-1.0,2.0,0.8208876445659258,NaN,0.39404477287546186,0.10410780265159748,2.0,0.9386679853220129,NaN,13207.129353233831,-21.166219538631086,0.08411214953271028,1.1164491581664129,0.9397314627894664,7947.066341939275,0.6059552271245382,0.8937334657000572,0.8208876445659258,0.9245266333296668,0.10410780265159748,0.0,0.08563355792219082,-23.49911504424778,0.20234731580091284,0.7807805902062573,109.5768671386159,0.781973609246172,0.08563355792219082,0.82347465212921,0.549772420190581,264.8070175438596,0.9997826086956522,0.2681069014730345,-0.17059786204701488,0.10410780265159748,0.9386679853220129,0.08563355792219082,0.5771780929388226,0.9245266333296668,1.914464476E9,0.7941574124705914,0.8208876445659258,1813.0,0.82347465212921,57.0,39.404477287546186,1.773551540252531,0.82347465212921,-1.0,0.20930232558139536,0.7807805902062573,0.10345577048467725,0.0,19.51230890627917,1.0,0.0,98.27586206896551,2.0,NaN,0.9397314627894664,-1.0,0.8471152913453861,NaN,0.012605955227124538,67.40076687598162,4601.0,2.27977927294065,0.10736796348619865,0.781973609246172,0.0,36.2388467106459,-1.0,NaN,2083204.0,0.8911774993451567,-1.8165229642152725,-1.0,0.9397314627894664,NaN,0.8911774993451567,-0.05258338531485816,NaN,0.10345577048467725,1.7241379310344827,41.2093778727321,1.227171729116E12,5.646365592847813,0.9386679853220129,0.9245266333296668,0.10345577048467725,2788.0,4811.607389818061,45.306490997052066,2161.0,0.0,60.59552271245382,NaN,NaN,NaN
45,1,0.0,0.012445557396825,0.0,0.0,0.9928619979725506,0.5976262917909895,0.8488820745392759,0.7723490181560075,0.5030951953788269,null,3.0,0.06551724137931035,null,0.9235168869438932,2.0085632801967233,62.0,62.0,0.06551724137931035,1.4801700696136337,0.06388006173431,100.0,0.49030141772790103,55.935483870967694,0.8978122508210037,0.056251973390548826,0.24043887147335424,0.31191222570532917,3178.0,0.9624981083963462,0.00239174071595,0.0,0.0,0.06551724137931035,0.0,0.9645392222677037,0.0,0.5188087774294671,0.8617257940278134,0.8978122508210037,0.9590500108986266,0.31191222570532917,0.0,0.06363636363636363,0.0,0.047021943573667714,0.8488820745392759,0.0,0.5030951953788269,0.06363636363636363,0.8944375252739722,0.4122311203046818,null,0.9993728441517717,0.0,0.0,0.31191222570532917,0.9624981083963462,0.06363636363636363,0.0,0.9590500108986266,114408.0,0.7717484305673256,0.8978122508210037,767.0,0.8944375252739722,0.0,24.043887147335425,0.0,0.8944375252739722,4.0,0.3761755485893417,0.8488820745392759,0.09435736677115987,0.0,0.0,0.0,0.0,0.0,3.0,1.6679869019048021,0.9645392222677037,4.783333333333333,0.0,26.313211437704414,0.019435736677115987,0.0,3190.0,0.0,0.2689655172413793,0.5030951953788269,0.0,0.0,6.0,1.9958149659372768,19068.0,0.7723490181560075,0.0,1.9780144516767606,0.9645392222677037,0.38964063813375,0.7723490181560075,0.0,1.986921112054029,0.09435736677115987,0.0,0.0,572040.0,0.0,0.9624981083963462,0.9590500108986266,0.09435736677115987,1655.0,0.0,0.0,null,403.0029846111559,51.88087774294671,34.16346774083301,0.008114095339065,1.9985747676028534
49,1,0.0,0.01355667250927,0.0,0.0,0.7461459255552562,0.9367427892257802,0.5296140926922863,0.7703626005619924,0.49792748582590873,null,2.0,0.18580375782881003,null,0.314300141070155,1.5647795093873218,10.0,10.0,0.18580375782881003,0.9309539862507961,0.01355667250927,100.0,0.0,2.9,0.40942421444081156,0.018825995881285557,0.3465553235908142,0.22964509394572025,3.0,0.8254263058624274,0.00700514266598,0.0,0.0,0.18580375782881003,0.0,0.6678422957003733,0.0,0.6534446764091858,0.9962734323876977,0.33996784812064595,0.8493254166827052,0.22964509394572025,0.0,0.30062630480167013,0.0,0.2870563674321503,0.5296140926922863,0.0,0.49792748582590873,0.2578288100208768,0.5771950530105427,0.33996784812064595,null,0.9989550679205852,0.0,0.0,0.22964509394572025,0.8254263058624274,0.3089770354906054,0.0,0.8493254166827052,27.0,0.6678422957003733,0.24518739352640562,332.0,0.5771950530105427,0.0,34.65553235908142,0.0,0.5771950530105427,3.0,0.30062630480167013,0.5296140926922863,0.2035490605427975,0.0,0.0,1.0,0.0,0.0,2.0,1.4706284549040332,0.816527291273721,3.0,0.0,49.45045096797422,0.010438413361169102,0.0,958.0,0.0,0.028183716075156576,0.49792748582590873,0.0,0.0,3.0,1.5281455950064875,9.0,0.7703626005619924,0.0,1.5380365413865855,0.7499013626390545,0.08718670223057,0.7703626005619924,0.0,1.5281455950064875,0.2035490605427975,10.0,0.0,81.0,0.0,0.8254263058624274,0.8493254166827052,0.2035490605427975,626.0,0.0,0.0,null,0.31622776601683794,65.34446764091858,80.69748634203775,0.00700514266598,1.5647795093873218
53,1,195.46647431033682,NaN,0.2262138665507499,0.0,0.7665561841837499,0.5741729817398842,0.5772957352598461,0.790527508168895,0.5820719121901752,13.0,4.0,0.3108747044917258,96.37745783680417,0.27869634693062273,NaN,19.0,1.0,0.3108747044917258,1.9990667655343635,NaN,5.263157894736842,-1.0,4.0,0.5743705558785386,NaN,0.23522458628841608,0.3132387706855792,4.0,0.8786505597009364,NaN,439.9113475177305,-0.5338623942496742,0.3108747044917258,0.3938488791813852,0.8287300415025641,606.3478507248465,0.2576832151300236,0.7865899875047911,0.5743705558785386,0.8316733859441372,0.3132387706855792,0.0,0.3191489361702128,0.005444468593783961,0.5449172576832151,0.5772957352598461,36.91969004343727,0.5820719121901752,0.3191489361702128,0.5850953729793031,0.2121027335369673,79.44444444444444,0.2579881656804734,0.09103292762442944,0.4371024355256493,0.3132387706855792,0.8786505597009364,0.3191489361702128,6.475456740114428,0.8316733859441372,8124688.0,0.6492864709981353,0.5743705558785386,199.0,0.5850953729793031,18.0,23.52245862884161,7.868514807433926,0.5850953729793031,-1.0,0.5957446808510638,0.5772957352598461,0.31678486997635935,0.0,7.335076507045612,0.0,0.0,94.73684210526315,4.0,NaN,0.8287300415025641,-1.0,57.80113686028899,NaN,0.022458628841607566,31.048561968976983,846.0,11.313539006736395,0.3191489361702128,0.5820719121901752,0.07627427063725173,164.5811025244329,-1.0,NaN,60632.0,0.790527508168895,-1.1680297565109858,-1.0,0.8287300415025641,NaN,0.790527508168895,0.9279444151417782,NaN,0.31678486997635935,0.0,16.73966497196852,1.064334128E9,0.820731666108281,0.8786505597009364,0.8316733859441372,0.31678486997635935,218.0,1478.7100814038045,26.046347830851847,424.0,0.0,25.768321513002363,NaN,NaN,NaN
58,1,7.973428849700271,NaN,9.3625,0.0,0.9551583436003329,0.6057966492715188,0.6206011477340141,0.7811986553586545,0.5625740518927583,511.0,3.0,0.2562,125.04082410280128,0.7014157624685423,NaN,41.0,1.0,0.2562,1.5848792049207137,NaN,2.4390243902439024,-1.0,3.0,0.6484270289300158,NaN,0.3306,0.2916,3.0,0.8952311179175413,NaN,13207.129353233831,-21.166219538631086,0.2562,0.9167501216798831,0.8520167508602295,7947.066341939275,0.3384,0.8028402123068697,0.6484270289300158,0.8270236725845403,0.2916,0.0,0.2344,-23.49911504424778,0.1994,0.6206011477340141,100.50097690100714,0.5625740518927583,0.2344,0.6156870255939841,0.347272453618388,624.65,0.3320664132826565,0.2240044247787611,-0.21953277622606793,0.2916,0.8952311179175413,0.2344,0.4818504019267368,0.8270236725845403,6.4417488E8,0.7114416755298753,0.6484270289300158,1653.0,0.6156870255939841,40.0,33.06,1.6184960901446133,0.6156870255939841,-1.0,0.4368,0.6206011477340141,0.253,0.0,19.51230890627917,0.0,0.0,97.5609756097561,3.0,NaN,0.8520167508602295,-1.0,0.7089649273092662,NaN,0.0082,67.40076687598162,5000.0,1.9877932518592611,0.2628,0.5625740518927583,0.0,32.886436634126255,-1.0,NaN,789430.0,0.7811986553586545,-1.9942923978868519,-1.0,0.8520167508602295,NaN,0.7811986553586545,-0.06611260529696386,NaN,0.253,0.0,37.6573943343748,5.250025272E11,4.73102899142024,0.8952311179175413,0.8270236725845403,0.253,1692.0,4811.607389818061,38.54918873805455,890.0,0.0,33.839999999999996,NaN,NaN,NaN
14964,1,0.2552584573312604,NaN,15.24603640634175,0.0,0.7677179327332979,0.7603066926069706,0.07636718614547375,0.6134411827045202,0.16242540908413733,8.0,10.0,0.37600313172832256,191.46179526897538,0.22343509112823853,NaN,8.0,1.0,0.3828537874339401,3.284826011062924,NaN,12.5,-1.0,10.0,0.5175927690158734,NaN,0.058719906048150326,0.7953611274221961,10.0,0.7736023142091492,NaN,40.463523194362104,0.1989628498359842,0.3586807594441182,7.7957277935176545,0.6260271387485901,14.178974105774522,0.13857897827363477,0.870539643653166,0.07777624430294014,0.9456337438732598,0.7517126639264043,0.0,0.8210021530632218,2.2227441769426504,0.7031708749266001,0.14686308330376383,15.677500209713838,0.09843883914371408,0.43168917596398515,0.5729461411804911,0.07636718614547375,153.42857142857142,0.9982382304003132,6.061460168330397,-0.5341496194333741,0.817576825210413,0.595130735282096,0.7540614601683304,0.710521824684794,0.9449471336254379,1.1230758E7,0.595130735282096,0.16128014572157018,600.0,0.5803677438810579,7.0,5.871990604815033,0.6737401834328199,0.599419078577783,-1.0,0.826580544137796,0.19661196720253854,0.826580544137796,0.0,13.100118877868223,0.0,0.0,87.5,10.0,NaN,0.8196771055575433,-1.0,-0.22832804425990405,NaN,7.829320806420043E-4,1.4154705240076038,10218.0,0.794777366368442,0.21462125660598944,0.06679908258950865,1.719631828517727,-0.04007939346975542,-1.0,NaN,170163.0,0.6826822728626764,-0.5483078262168739,-1.0,0.7148391788409617,NaN,0.7421928198470868,0.34805563616265117,NaN,0.7203953807007242,0.0,9.504522285963615,7.07537754E8,9.730990564339999,0.6984867510262487,0.9456461214276485,0.7568017224505774,1416.0,1.2487411240214756,21.029359953024077,511.0,0.0,13.857897827363477,NaN,NaN,NaN
14965,1,140.73266910283417,0.01192288929849,40.19782796222158,0.0,0.859062753739849,0.3030372783243323,0.0,0.6137100049767116,0.25005369236848063,31.0,2.0,0.10420030523545155,2623.39453852483,0.4313532734996685,3.0553529819894245,17.0,10.0,0.10420030523545155,0.5206312212538164,0.02739533862674,58.82352941176471,4.106228331584973,4.6,0.2995755430455313,0.014894643445402223,0.11698480458295547,0.11178695450222291,12.0,0.8281842280099815,4.2448835011E-4,1362.2720576850766,0.09307489648278025,0.10397912012563314,3.0980208832791694,0.7045483801183152,3044.765829168518,0.8830151954170445,0.6363436044775874,0.0,0.6129049277969522,0.10957510340403884,0.0,0.11698480458295547,0.5803233726305546,0.12174028444405123,0.26608601503221513,245.81710835226573,0.1488469823616335,0.14394726946981928,0.24229128695899224,0.0,1356.7142857142856,0.8430878124308782,2.763840658246887,0.31932890653325074,0.11698480458295547,0.49995273208546037,0.11214085067793236,3.1441790041545348,0.612377343893953,6.302872576E9,0.7045483801183152,0.3472474188837918,5289.0,0.24229128695899224,7.0,11.698480458295547,8.80580236569751,0.2494480613882296,2.0,0.11698480458295547,0.3970971339994527,0.11698480458295547,0.0,257.5278122651719,4.0,0.0,41.17647058823529,2.0,0.13021221197171914,0.6540222852221123,4.888888888888889,18.15130708942109,34.9542587684117,3.760146866912919E-4,41.84460331012546,45211.0,8.359938491023176,0.13127336267722456,0.0,2.3034410449312213,672.9405779343083,12.0,1.1775253842799875,1.1275264E7,0.7348795456490885,-1.0599557796685382,1.421499421542609,0.842636209104789,0.04241125452275,0.7963497836663512,0.6847876314196294,0.7859331318222267,0.10473114949901573,23.52941176470588,489.5378696495027,4.85321188352E11,10.618762040975417,0.7648449454693411,0.612377343893953,0.11371126495764305,39922.0,4506.262377298752,258.1630797814691,7168.0,3.9777157040470126,88.30151954170445,94.4369553560147,0.0033899011701099997,2.2761413337981047
14966,1,144.32970455085774,NaN,0.01999466808850973,0.0,0.7180249499499649,0.4527915125749734,0.47189610113954455,0.6239911601779647,0.1987949114066156,2.0,2.0,0.25113303119168223,468.38810076110695,0.29501532836595,NaN,1777.0,1.0,0.2503332444681418,0.994841931879593,NaN,0.056274620146314014,-1.0,2.0,0.38127865977948916,NaN,0.4577446014396161,0.3868301786190349,2.0,0.766297348110657,NaN,0.9741670958481006,-31.44375232848082,0.2535323913623034,0.0453673432932399,0.7326311756631155,0.5000666444521454,0.5422553985603839,0.7225273151989846,0.47189610113954455,0.7453833748809551,0.389762729938683,0.0,0.26312983204478807,4.4432595841109034E-5,0.3415089309517462,0.48917099163239686,0.08787999840578178,0.2069900318285035,0.30791788856304986,0.49354840889702273,0.47189610113954455,100.35754504504402,0.4962666666666667,0.006487158975339899,6.2350135539147775,0.38896294321514263,0.7326311756631155,0.36496934150893096,6.273978862135161,0.7500566948938518,5.2341333588E10,0.7326311756631155,0.23944005126958734,1717.0,0.4919998182757126,1776.0,45.77446014396161,8.202368162524262,0.48754335057084613,-1.0,0.26312983204478807,0.5052506653344104,0.26312983204478807,0.0,0.25300250901955146,1.0,0.0,99.94372537985369,2.0,NaN,0.6954582235943533,-1.0,43.09868665346763,NaN,0.47374033591042386,61.212752481666485,3751.0,10.525684861141805,0.2708611037056785,0.19891783018584844,0.0027212924603937194,162.18877036742825,-1.0,NaN,1.4025009E7,0.6435952809231991,-2.0002663113575294,-1.0,0.7414557733952069,NaN,0.6433928400648498,2.478763610377639,NaN,0.24366835510530524,0.056274620146314014,0.15803081243142741,1.93244203606896E14,0.10761316494758075,0.7635016885342881,0.7455677764548969,0.2503332444681418,2034.0,3745.0007997867688,0.09590775793121833,3749.0,0.0,54.22553985603839,NaN,NaN,NaN
14967,1,0.011796996908334467,1.28757924077729,3.008202895616079,68100.0,0.9541093131001953,0.027477662164009032,1.0,0.6013563685662373,0.6153368584197606,1.0,6.0,0.0,45.6047771502584,0.6926007746741982,5.575768425002006,35.0,3.0,0.0,2.520381525526838,2.52038152552684,8.571428571428571,28.36077102854105,24.333333333333336,1.0,1.28757924077729,0.09799713876967096,0.699928469241774,57.0,1.0,0.05477695602774,9.333869814020028,0.0,0.0,0.9706607101705322,0.5583244125255816,21.92564751139129,0.24320457796852646,0.5133514165845968,0.06272916707396246,1.0,0.30972818311874106,69.58920907418762,0.7113733905579399,0.43762517882688734,0.2478540772532189,1.0,2.897313138007299,0.10214981070849105,0.0,1.0,0.09548055169025176,56.93548387096774,0.998211091234347,1.1970588235294117,-0.5511786152145105,0.7052932761087267,1.0,0.00357653791130186,0.6652180952906315,1.0,2545920.0,0.5988474622595208,0.995632234794561,274.0,1.0,32.0,9.799713876967097,1.1145583640465089,1.0,6.0,0.7120886981402003,1.0,0.0,2795.0,2.898844183242033,0.0,99.96423462088698,91.42857142857143,6.0,3.0053026619536443,1.0,24.333333333333332,-0.3001057518580501,1.9574574097710105,0.01251788268955651,6.5230616814940285,2796.0,1.0676794813660238,0.8082975679542204,0.0938420441782473,0.0,4.477053499464533,57.0,4.290535543477825,21760.0,0.6502700501963118,-1.2585077447643567,4.290535543477825,0.9978807481209561,2.52038152552684,0.9166735895989517,0.298765290133167,3.0053026619536443,0.0,0.0,2.6407945367487806,2.927808E8,2.349032637631788,1.0,1.0,0.0,680.0,88.23476757681235,3.9789660877290136,170.0,28.36077102854105,24.320457796852647,2.332249703628105,0.05477695602774,5.575768425002006
